claim_total,claim_line_sum,avg_line_amount,claims_last_30d,claims_last_90d,days_since_last_claim,claim_duration_days,departure_hour,departure_weekday,distance_user_vs_calc_pct,actual_mileage_vs_calc_pct,gps_variance_km,gps_variance_pct,gps_status,documents_submitted
204.22,184.79,98.12,1,1,38,2,9,0,0.1207,-0.0589,3.01,0.1155,1,1
87.08,90.58,84.8,2,2,49,2,9,2,0.1412,0.1225,6.4,0.098,1,1
68.26,70.69,12.27,1,1,15,1,20,4,0.228,0.1053,0.0,0.0311,1,1
187.22,175.89,37.7,2,4,44,3,5,5,0.0835,0.1446,0.0,0.1708,2,1
390.77,375.8,186.34,1,1,55,4,7,4,0.1615,0.1064,19.26,0.0738,1,0
189.17,196.63,72.16,1,4,80,4,9,1,0.0213,0.0093,0.0,0.0411,1,1
169.99,156.36,81.3,1,5,53,1,12,4,-0.0225,-0.0386,0.0,0.0919,1,0
447.37,453.02,86.95,1,3,14,1,10,5,-0.1144,-0.1602,7.43,0.0155,1,1
115.24,114.41,39.24,2,6,28,2,15,1,-0.064,-0.065,0.0,0.1491,1,1
887.33,792.94,151.49,0,0,18,3,13,2,-0.0069,-0.009,0.0,0.121,1,1
957.49,986.1,155.84,0,4,27,2,6,6,-0.0301,-0.0371,2.86,0.0766,1,0
220.08,226.83,215.22,3,8,8,3,16,0,-0.0288,-0.0248,0.0,0.1082,1,1
436.03,413.9,200.44,3,7,26,3,18,2,0.1103,0.0988,3.65,0.08,1,1
375.9,334.15,78.02,0,3,16,2,13,4,0.0576,0.0472,8.64,0.0841,1,1
26.62,25.8,23.74,4,5,32,2,11,4,0.054,0.1969,10.85,0.1986,2,1
527.51,513.65,234.51,1,2,0,1,16,5,-0.0653,-0.0067,0.8,0.0877,1,1
698.5,617.95,135.77,1,1,16,2,10,5,-0.0627,-0.1221,12.74,0.0302,1,1
217.29,191.54,40.87,3,5,31,4,9,2,0.325,0.339,0.0,0.1892,2,1
442.66,389.2,78.22,2,5,30,3,9,5,0.0097,0.0503,0.0,0.0171,1,1
426.48,394.05,131.22,0,5,26,2,20,5,0.1698,0.1243,7.74,0.1251,1,1
1362.31,1223.57,206.31,1,6,36,1,6,1,-0.158,-0.102,2.01,0.0086,1,1
611.08,547.96,174.24,2,4,31,1,11,5,0.0004,-0.1001,0.0,0.0206,1,1
280.22,285.84,62.84,0,0,15,3,14,2,0.1838,0.2114,0.0,0.0934,1,0
288.1,286.64,91.3,0,3,24,2,6,4,-0.0977,-0.0957,0.39,0.0155,1,1
987.2,884.36,193.73,1,6,18,2,15,6,0.0091,-0.0565,7.48,0.098,1,0
270.68,283.24,87.17,3,3,31,1,11,5,-0.048,-0.0987,4.94,0.0386,1,1
260.95,260.95,238.91,0,5,46,3,11,5,0.0218,0.0299,1.73,0.0143,1,1
456.49,437.63,135.94,1,3,75,2,12,1,0.2261,0.1625,10.14,0.0665,1,0
1406.77,1236.92,228.73,0,0,0,1,19,0,-0.0902,-0.103,12.89,0.0883,1,1
1101.72,962.47,175.43,2,6,30,3,11,6,0.1548,0.1928,4.45,0.1074,1,1
279.24,271.7,139.26,0,0,51,1,8,1,-0.1729,-0.1436,3.86,0.1157,1,1
820.39,773.57,239.12,3,3,55,2,14,4,-0.0849,0.0156,12.85,0.1999,2,1
913.63,808.13,213.23,3,6,36,1,17,3,0.0659,0.0799,4.32,0.1183,1,1
579.97,528.3,164.03,0,4,17,5,11,0,0.0153,-0.0291,4.39,0.137,1,1
217.98,202.2,94.17,2,7,49,1,6,6,-0.0995,-0.1213,9.96,0.1555,2,1
66.35,69.06,10.52,0,3,23,4,13,1,0.1196,0.1139,0.0,0.076,1,1
556.19,494.12,165.09,0,3,47,3,11,1,0.0619,0.0374,2.72,0.088,1,1
1003.06,923.81,181.12,0,5,6,2,5,6,0.0747,0.0854,6.34,0.0856,1,1
193.6,185.83,203.97,1,3,2,2,8,1,0.1806,0.0764,0.19,0.052,1,1
244.2,221.67,71.58,1,5,53,1,17,1,-0.0811,-0.0564,0.0,0.1561,2,1
406.98,389.25,91.26,1,1,9,1,18,1,0.0767,0.0641,7.14,0.1239,1,1
104.1,92.9,100.54,3,7,0,1,15,4,0.1125,0.1169,5.24,0.0256,1,1
190.57,196.59,70.85,0,3,32,1,19,0,-0.0096,-0.0343,0.0,0.0743,1,1
378.12,380.17,202.95,1,5,0,3,5,4,0.0296,-0.0582,0.48,0.0969,1,1
1143.83,1173.93,195.8,2,6,14,3,7,5,0.114,0.1543,16.05,0.0047,1,0
497.03,442.91,144.21,2,2,8,3,7,6,0.0546,-0.0634,0.0,0.0196,1,1
187.9,167.31,178.69,4,7,20,2,5,3,0.036,0.0214,6.25,0.0295,1,1
601.58,536.15,123.19,0,0,13,2,8,3,0.2548,0.279,0.0,0.1868,2,1
206.24,193.61,97.95,1,4,0,3,20,0,-0.0071,-0.0057,1.48,0.1302,1,1
287.34,262.97,70.65,1,2,0,3,8,2,-0.2146,-0.1556,0.13,0.0016,1,1
947.63,947.34,161.51,2,2,31,3,14,4,0.0659,0.0735,5.9,0.0193,1,1
274.73,253.97,139.52,2,3,0,2,14,6,0.2117,0.1664,4.78,0.1267,1,0
931.49,854.5,157.77,2,4,0,2,6,1,0.1448,0.1747,0.48,0.0946,1,1
1058.28,980.91,195.79,1,2,23,3,5,6,-0.0173,-0.0368,0.0,0.0342,1,1
1136.35,1090.28,220.91,1,5,34,1,7,2,0.0084,-0.0705,15.18,0.0124,1,1
1000.19,875.81,160.77,1,3,6,4,10,0,-0.1021,-0.0241,0.0,0.06,1,1
1141.07,1067.25,204.43,0,3,12,2,12,6,0.0207,0.0172,0.0,0.0601,1,1
52.3,52.1,49.29,0,0,12,3,5,4,0.0858,0.1465,9.85,0.0602,1,1
441.37,386.09,106.03,0,3,26,1,9,2,0.1435,0.1328,14.18,0.0252,1,1
497.92,478.45,122.94,0,0,31,2,16,5,0.0096,0.0255,0.0,0.0338,1,0
872.25,897.21,223.68,0,5,27,2,16,3,0.1477,0.0833,1.46,0.1231,1,1
47.63,47.36,14.9,0,3,5,3,5,3,0.1979,0.1709,0.0,0.0699,1,1
149.16,147.69,78.64,0,3,40,2,9,4,0.0042,-0.0079,2.39,0.0834,1,1
1394.99,1222.94,235.67,0,3,18,2,15,6,0.1325,0.1299,8.82,0.0199,1,1
40.91,42.57,42.07,3,4,0,2,16,4,0.1464,0.1077,16.08,0.0858,1,1
164.49,155.27,146.18,0,4,27,1,15,0,0.1876,0.0911,0.0,0.0997,1,1
685.78,625.92,97.33,2,6,24,1,12,1,0.1306,0.1235,1.03,0.007,1,1
180.28,177.57,88.35,2,5,18,3,15,4,-0.211,-0.2112,1.75,0.1632,2,1
451.66,437.61,90.23,1,2,12,4,10,3,0.0604,0.0735,4.32,0.1382,1,1
585.75,598.86,124.93,1,2,21,1,8,4,-0.173,-0.1468,7.86,0.028,1,1
1077.04,1006.13,168.07,0,5,0,2,19,6,0.1368,0.1462,22.21,0.0918,1,1
249.92,234.17,229.93,2,5,38,3,19,1,0.0644,0.1124,8.17,0.0707,1,1
499.53,444.79,238.31,0,5,8,3,7,4,0.118,0.1196,5.99,0.106,1,1
764.42,675.12,131.96,2,7,33,2,14,0,0.036,0.0121,0.0,0.1615,2,1
257.49,234.43,231.76,1,6,12,1,11,5,-0.1898,-0.1071,6.33,0.0762,1,1
177.69,186.67,57.91,1,2,48,3,11,0,0.2538,0.2467,1.95,0.187,2,1
141.68,146.93,74.87,2,3,5,1,10,3,-0.0474,-0.0355,1.28,0.027,1,1
319.8,291.92,157.56,1,6,20,3,10,3,-0.096,-0.0699,6.23,0.1129,1,0
280.07,271.2,48.71,2,7,70,1,8,3,0.1687,0.2097,10.07,0.2687,2,1
453.96,431.78,136.13,2,3,28,2,15,3,0.0478,0.1053,1.25,0.0507,1,1
1533.96,1419.91,219.9,2,5,0,2,7,2,0.1478,0.1378,10.16,0.1087,1,1
753.25,668.76,141.67,2,7,45,2,19,2,0.0598,0.0179,6.18,0.1451,1,1
55.0,57.81,53.08,1,3,24,1,10,1,0.1066,0.1419,8.31,0.0068,1,1
389.35,388.45,121.58,0,1,17,2,7,1,0.0456,0.0233,5.86,0.0337,1,1
125.49,123.83,22.82,2,6,0,1,19,2,0.2018,0.2832,4.88,0.148,1,1
540.27,566.37,100.0,0,5,7,3,15,4,0.0735,0.084,9.51,0.1621,2,0
919.83,941.29,223.56,2,5,6,1,20,4,0.1046,0.1641,6.1,0.1274,1,1
125.01,131.35,43.76,1,3,27,1,16,0,0.1573,0.161,6.35,0.0063,1,1
202.33,195.4,39.41,2,3,85,2,18,4,0.1245,0.1258,11.7,0.0907,1,0
821.34,768.22,166.21,1,3,0,1,14,6,0.1922,0.2937,0.23,0.0033,1,1
55.12,57.21,57.32,0,4,29,3,7,4,0.0843,0.0255,3.04,0.1156,1,1
170.13,173.37,181.16,2,3,1,1,10,0,0.0236,-0.0097,8.45,0.0943,1,1
1237.01,1104.49,221.51,0,0,3,4,8,2,0.0641,0.0078,12.06,0.0244,1,1
933.42,839.77,153.86,0,5,36,2,16,5,0.08,0.0974,3.01,0.1138,1,0
624.99,624.83,163.6,0,0,14,2,5,1,0.3011,0.2187,6.83,0.0659,1,1
1162.17,1221.21,188.72,1,4,53,3,20,6,0.158,0.1874,5.38,0.0461,1,1
141.13,128.05,43.35,0,0,33,1,5,6,0.1169,0.037,11.76,0.0224,1,1
664.99,680.02,120.88,0,3,21,1,14,1,0.1002,0.147,9.04,0.0468,1,1
469.26,433.31,216.02,0,0,19,1,12,3,-0.0534,-0.0856,3.19,0.0941,1,1
297.13,260.51,143.05,0,0,19,3,8,3,0.0402,0.0266,9.1,0.132,1,1
222.18,232.69,128.99,2,7,35,2,11,1,0.1674,0.0965,0.0,0.0583,1,1
855.84,819.54,221.45,4,7,39,2,12,5,0.0086,-0.0615,0.0,0.0285,1,1
741.13,716.28,180.86,0,3,0,2,12,0,0.0117,-0.0,10.42,0.0348,1,0
44.12,40.09,12.71,1,1,47,2,20,0,0.2002,0.1609,4.49,0.0432,1,1
628.68,595.8,157.0,3,4,36,1,9,1,0.1563,0.1632,0.77,0.0936,1,0
139.05,141.4,22.04,3,6,6,3,16,6,0.1529,0.1073,3.97,0.1768,2,0
170.13,166.53,44.09,0,2,0,1,20,2,0.086,0.1213,2.93,0.0121,1,1
412.35,374.53,201.68,0,1,19,3,11,0,0.0034,0.0026,17.08,0.2139,2,1
755.51,706.67,156.66,0,3,0,2,17,3,-0.0322,0.0443,0.0,0.1292,1,1
238.79,219.53,56.72,3,3,4,3,18,2,0.1379,0.1317,5.48,0.0085,1,1
72.08,71.47,72.74,2,2,50,4,17,2,0.2063,0.202,13.72,0.049,1,1
186.14,168.73,175.78,1,6,4,3,10,1,-0.0512,-0.1128,9.61,0.0016,1,1
161.01,169.29,38.73,2,3,8,3,20,6,-0.1468,-0.0948,0.0,0.0156,1,1
511.56,497.06,93.67,3,3,15,3,8,0,-0.125,-0.1527,8.76,0.011,1,0
1137.72,1072.29,216.4,3,6,12,3,5,6,0.016,-0.0354,0.0,0.0982,1,0
354.39,323.34,66.81,3,6,64,5,17,1,-0.0222,0.035,0.0,0.0773,1,1
62.56,60.14,56.32,2,7,18,3,7,1,0.3068,0.3175,11.08,0.1215,1,1
260.18,256.62,65.23,0,4,5,5,19,3,-0.0334,-0.0009,7.75,0.024,1,0
786.95,778.63,194.38,1,1,53,3,16,6,0.096,0.1195,16.62,0.0994,1,1
543.07,490.33,125.64,0,5,11,2,11,3,0.128,0.1317,7.04,0.1242,1,1
449.85,465.09,105.98,0,2,0,2,12,1,-0.0329,-0.0513,3.35,0.1397,1,1
423.36,400.46,125.17,2,2,26,1,11,2,-0.1029,-0.0784,8.9,0.1782,2,1
308.09,299.1,91.75,3,8,40,2,16,5,0.0159,0.0115,22.87,0.0359,1,1
70.87,74.09,14.64,1,6,70,1,7,0,0.1438,0.1954,7.99,0.1437,1,1
1086.68,1045.1,162.33,1,4,55,3,18,0,-0.0727,-0.0755,7.35,0.0883,1,1
169.37,150.71,154.27,1,4,33,2,5,5,0.1473,0.1054,10.09,0.0809,1,1
286.28,277.12,57.46,3,6,35,1,12,1,0.021,0.0439,3.11,0.1753,2,1
528.56,489.38,106.41,2,4,14,2,18,4,-0.1217,-0.2187,6.31,0.0005,1,1
785.84,732.64,175.16,2,4,19,2,15,5,-0.0168,-0.0846,0.0,0.1154,1,1
882.69,811.57,215.01,0,3,7,3,5,0,-0.1316,-0.023,8.37,0.0311,1,1
406.24,358.04,168.75,0,0,36,2,6,2,-0.0533,-0.0628,6.8,0.0275,1,1
700.65,704.41,135.58,3,7,54,1,10,3,0.1461,0.0717,10.8,0.0193,1,1
189.36,176.36,97.88,2,7,0,2,10,6,0.0051,0.0181,0.0,0.0058,1,1
156.38,150.73,156.17,2,5,32,2,9,5,0.1255,0.1455,10.54,0.1425,1,1
580.12,600.29,183.14,0,3,23,1,7,0,0.0532,0.0426,2.64,0.0609,1,1
119.6,114.16,104.65,0,3,0,5,9,5,-0.292,-0.3259,5.31,0.0563,1,1
399.96,396.74,139.37,3,6,25,3,18,1,0.0423,0.1082,0.0,0.0017,1,1
945.85,841.73,206.67,0,2,28,2,7,1,0.1857,0.2469,13.86,0.1242,1,1
107.89,98.03,23.23,1,5,1,3,11,0,0.0203,0.0743,4.36,0.2197,2,1
132.38,124.95,66.21,0,5,20,2,19,2,0.2217,0.2542,0.0,0.0536,1,1
911.27,878.01,173.49,0,2,58,1,17,3,0.0295,-0.0052,10.09,0.1586,2,1
972.83,1020.56,188.32,1,6,39,1,5,5,0.2959,0.3609,8.52,0.0933,1,1
500.33,459.68,211.44,3,7,19,2,5,0,0.1172,0.1717,0.0,0.0766,1,1
334.37,312.45,162.75,1,6,10,2,19,6,0.0633,0.0466,2.97,0.1138,1,1
114.47,119.8,19.47,0,2,33,2,20,6,0.0255,0.0508,0.78,0.103,1,1
280.59,247.5,245.56,0,4,29,1,11,4,0.3532,0.2984,7.75,0.0394,1,0
459.05,399.4,208.04,0,0,27,2,11,0,-0.1659,-0.0983,0.0,0.0754,1,0
410.32,371.5,182.95,1,5,10,3,5,2,0.1769,0.1269,7.77,0.1285,1,1
208.0,202.4,105.04,1,6,0,1,5,2,0.0648,0.2022,7.83,0.091,1,1
261.51,229.83,224.14,3,4,9,2,15,0,0.0504,0.1368,7.12,0.0063,1,1
184.85,163.5,44.41,1,3,26,2,12,6,0.2789,0.278,1.66,0.1273,1,1
737.14,702.58,185.48,2,7,57,3,8,4,0.1358,0.1849,0.0,0.0288,1,1
961.95,910.47,247.97,0,2,33,1,8,6,-0.1191,-0.0651,7.07,0.1623,2,1
1335.91,1169.98,226.26,0,3,28,4,20,1,0.1996,0.1671,5.82,0.0697,1,1
63.65,64.81,12.5,0,1,1,5,6,5,0.1587,0.1487,12.46,0.1051,1,1
1097.71,1021.35,190.98,1,4,53,1,10,2,0.006,0.0101,9.82,0.0286,1,0
727.04,759.39,131.04,0,2,13,3,9,0,-0.0922,-0.0767,0.0,0.0308,1,1
1082.72,1003.34,182.3,0,3,54,1,9,1,0.0797,0.1541,0.0,0.177,2,1
231.16,239.87,83.09,0,2,18,1,14,4,0.0108,-0.1012,1.84,0.0868,1,0
112.17,104.52,115.86,1,4,56,5,17,0,0.1703,0.1656,15.78,0.0416,1,0
1184.03,1045.14,221.5,0,1,50,3,8,5,-0.0473,-0.0077,14.87,0.1123,1,1
331.24,288.57,104.36,2,2,20,3,16,0,-0.003,-0.1083,10.85,0.2258,2,1
334.13,347.94,79.11,1,4,71,1,14,2,-0.0601,0.0055,12.16,0.1871,2,0
380.69,337.28,159.3,1,6,19,3,14,6,0.0033,0.0428,0.0,0.0392,1,1
183.54,174.96,85.74,0,4,18,2,12,1,0.1462,0.1225,0.49,0.0579,1,1
318.33,300.41,54.89,2,4,37,2,16,3,0.2485,0.1679,0.04,0.0613,1,1
184.46,178.86,84.39,0,0,39,3,19,2,0.0755,0.0592,12.28,0.1439,1,1
500.58,510.67,129.68,1,1,45,3,13,2,0.1286,0.009,7.2,0.0889,1,1
827.4,775.55,126.74,0,4,17,2,14,4,-0.0261,-0.0469,5.26,0.1274,1,1
348.4,336.18,158.08,1,6,26,1,19,3,0.0553,0.0445,2.01,0.0747,1,1
738.84,765.07,249.19,3,3,0,1,19,6,-0.0472,0.0571,1.78,0.2091,2,1
286.01,255.39,70.49,1,6,43,2,19,3,0.123,0.0738,0.4,0.0718,1,1
77.48,76.15,38.61,1,6,20,1,18,0,0.1274,0.066,0.0,0.105,1,1
340.38,334.02,163.42,2,7,43,2,5,2,-0.089,-0.1044,8.32,0.0564,1,0
831.08,748.36,137.01,1,1,41,3,9,0,0.1294,0.0547,1.38,0.0393,1,1
67.59,65.52,21.5,1,3,0,3,10,6,0.0184,0.0425,0.0,0.1615,2,1
636.45,557.77,119.38,2,3,0,3,13,4,0.3611,0.3025,2.02,0.0531,1,0
770.1,808.84,217.35,1,1,62,3,8,6,0.0493,-0.0043,5.86,0.0241,1,0
829.13,768.97,125.54,0,1,0,2,20,1,0.0333,0.0884,1.54,0.0798,1,1
328.45,323.18,88.64,3,6,26,2,14,3,0.0918,0.1574,6.42,0.0208,1,1
363.31,379.57,91.21,0,3,15,1,14,2,-0.0569,-0.013,1.98,0.0345,1,1
134.24,138.76,25.66,1,2,24,4,8,4,-0.0392,-0.0431,8.14,0.0753,1,1
1026.37,1026.81,161.68,3,5,27,1,14,2,0.0454,0.0581,0.0,0.0579,1,0
70.4,62.4,60.28,1,1,0,2,18,6,-0.0026,-0.0221,0.0,0.0345,1,1
1163.2,1031.54,187.78,2,4,7,3,10,4,0.1161,0.163,17.91,0.0739,1,0
1190.33,1136.74,227.39,3,8,32,1,6,3,-0.0179,-0.011,2.52,0.1275,1,1
180.04,174.03,182.83,2,3,19,1,5,0,0.1334,0.1033,3.3,0.1056,1,1
938.44,969.27,150.74,1,6,36,1,11,0,-0.0853,-0.1054,0.01,0.1527,2,1
726.09,672.98,205.5,2,7,11,1,8,4,-0.0892,0.0145,0.0,0.0767,1,1
390.65,353.19,61.01,2,6,50,1,18,0,0.0057,0.0689,15.33,0.1778,2,1
596.59,545.34,188.39,3,5,30,4,6,3,0.0216,0.047,9.33,0.0224,1,1
537.71,525.99,91.19,2,7,53,2,16,1,0.0637,0.0177,6.51,0.0516,1,1
84.04,73.46,12.0,1,3,36,3,20,1,-0.0541,-0.102,6.33,0.109,1,1
1121.03,1085.83,172.45,2,4,35,2,19,2,-0.0151,-0.012,12.79,0.0022,1,1
519.42,482.68,117.07,2,7,44,3,14,3,0.1242,0.0275,0.0,0.1108,1,1
582.61,568.31,97.76,1,2,27,4,13,5,-0.0424,-0.0889,4.89,0.0896,1,1
236.87,214.89,51.79,1,1,74,3,7,6,-0.0186,-0.0487,7.59,0.0151,1,1
554.9,526.17,182.05,0,4,43,2,19,2,0.0305,0.1027,7.12,0.0241,1,0
93.52,88.96,48.62,0,2,0,2,7,4,-0.0207,-0.0365,3.4,0.0549,1,1
1632.82,1575.84,247.52,2,7,20,4,12,1,-0.0714,-0.1294,6.91,0.0825,1,1
1199.64,1172.94,224.59,0,0,39,3,8,5,0.0166,-0.0705,3.9,0.1145,1,1
466.2,429.72,101.21,0,4,24,1,14,3,0.0654,0.1131,6.68,0.0669,1,1
86.31,76.11,27.44,1,1,47,1,7,1,-0.1751,-0.2314,0.38,0.1001,1,1
88.0,89.48,17.09,0,0,36,2,14,3,0.0333,0.088,13.13,0.1492,1,0
949.45,907.21,184.32,1,1,12,2,17,3,0.1393,0.1376,0.0,0.0013,1,1
490.66,486.1,159.0,2,7,19,1,15,1,-0.147,-0.0339,5.19,0.1266,1,1
249.7,217.78,227.18,3,8,41,1,7,5,-0.0992,-0.1151,0.0,0.0418,1,0
69.93,71.07,67.8,1,2,0,4,19,2,0.1109,0.0804,9.43,0.0158,1,0
298.05,281.91,146.73,2,5,37,3,13,5,-0.0195,-0.0234,0.0,0.1142,1,0
691.15,662.75,154.86,1,6,20,3,19,2,0.1918,0.148,0.0,0.0287,1,1
257.12,266.65,244.79,0,1,41,3,19,0,0.0158,0.0241,5.0,0.0483,1,1
1454.43,1464.11,249.23,1,6,34,1,15,1,0.159,0.1847,0.0,0.0764,1,1
1226.59,1219.68,204.74,2,5,0,3,19,5,-0.0599,-0.121,5.05,0.0936,1,1
241.82,245.86,45.56,3,7,19,3,17,4,0.2133,0.1506,8.75,0.1527,2,1
117.11,103.01,106.49,1,3,40,3,5,1,-0.0017,0.0413,13.34,0.1622,2,1
1430.39,1489.6,239.94,1,3,27,1,20,5,-0.136,-0.1151,0.0,0.1086,1,1
632.52,597.85,186.01,2,7,42,1,12,5,-0.1476,-0.2147,0.73,0.0814,1,0
225.2,231.49,111.25,0,5,8,1,7,4,-0.0624,-0.0225,7.45,0.0284,1,1
110.53,104.4,113.69,0,0,30,1,15,1,-0.072,0.0198,12.1,0.0992,1,1
845.03,878.65,220.33,1,5,31,5,16,0,-0.0575,-0.0713,1.64,0.0812,1,1
193.21,180.93,166.59,0,4,31,3,16,5,0.0299,0.1196,1.19,0.037,1,1
124.17,109.44,51.79,1,1,13,1,11,1,0.2034,0.191,0.06,0.0444,1,1
895.73,939.97,224.49,0,1,6,1,13,2,-0.1249,-0.1233,5.03,0.1747,2,1
38.86,35.38,39.04,3,3,7,2,18,6,-0.102,-0.1468,9.0,0.0302,1,1
1063.59,1042.6,166.15,4,8,10,2,6,6,0.0925,0.1008,4.56,0.026,1,1
1570.13,1584.52,246.0,1,2,55,1,12,1,0.0992,0.2101,0.33,0.2167,2,1
317.03,292.99,66.72,3,5,26,1,16,5,0.1971,0.1631,5.03,0.2075,2,1
26.94,24.94,13.08,2,2,0,1,9,3,0.0822,0.1347,0.0,0.1517,2,1
61.55,60.91,16.25,1,1,5,1,7,6,0.0582,0.0555,5.72,0.1274,1,1
439.81,397.78,73.48,0,2,16,3,16,5,-0.0817,-0.1594,12.78,0.0349,1,0
196.78,204.38,31.94,4,9,36,2,9,6,-0.0437,-0.0594,3.47,0.0472,1,1
361.36,327.28,58.93,2,2,14,2,10,4,0.0645,0.0632,4.28,0.1162,1,1
168.33,160.61,149.52,1,2,41,4,16,1,0.2678,0.2974,6.65,0.1381,1,1
135.8,130.95,132.75,2,6,56,2,14,2,0.1961,0.2077,15.63,0.1303,1,1
165.95,166.41,41.7,1,1,0,1,17,6,0.0767,0.162,5.27,0.115,1,1
646.55,564.67,115.58,1,2,50,1,5,1,0.0047,0.0514,3.01,0.0521,1,1
212.89,222.74,69.57,3,4,2,2,14,1,0.1625,0.1527,3.01,0.0344,1,0
153.08,135.76,133.46,1,2,0,2,16,3,-0.1292,-0.1566,0.0,0.1159,1,1
47.16,42.3,46.47,2,5,0,4,16,5,0.2669,0.3267,0.0,0.1906,2,1
873.96,782.32,208.58,2,2,14,1,13,1,-0.0767,-0.0583,0.0,0.0443,1,1
105.23,109.72,108.84,2,4,41,2,17,1,-0.0774,-0.1995,6.13,0.0501,1,1
865.18,850.96,194.95,0,2,35,1,12,2,0.1178,0.0652,0.0,0.1168,1,1
901.86,843.63,141.87,1,2,42,2,13,2,-0.0444,-0.0065,1.57,0.145,1,1
414.41,377.85,78.87,3,5,25,4,10,3,0.0559,0.1257,5.59,0.0158,1,1
731.68,706.39,191.64,1,2,57,3,11,1,0.2196,0.1951,0.0,0.0753,1,1
1134.18,1071.52,234.88,4,5,4,1,14,3,0.2119,0.1754,0.0,0.0717,1,1
298.47,289.15,51.88,3,8,0,3,12,6,-0.1471,-0.1774,10.91,0.1555,2,1
381.53,395.17,85.09,0,5,36,3,18,3,0.2965,0.2611,12.57,0.0227,1,1
544.64,521.45,105.35,2,5,7,2,19,0,0.2547,0.1863,5.05,0.0167,1,1
151.8,156.06,77.74,1,3,21,2,19,2,0.2156,0.243,2.95,0.0228,1,1
428.8,441.2,210.23,2,4,9,4,12,3,0.0004,0.054,2.57,0.0935,1,0
545.39,478.46,237.4,1,4,2,1,18,1,-0.0809,-0.0832,0.0,0.02,1,1
529.45,483.47,153.98,0,1,31,1,7,2,0.1564,0.2363,0.0,0.0717,1,0
565.18,580.6,186.62,1,6,38,2,17,5,0.0838,0.0162,0.0,0.0932,1,1
151.59,148.33,70.29,1,2,59,2,9,5,0.1272,0.1253,0.98,0.0606,1,1
237.63,228.66,116.21,0,1,1,3,9,1,-0.0548,-0.1094,9.04,0.053,1,1
160.22,159.19,85.0,1,6,46,2,9,6,0.0319,0.0129,1.01,0.0108,1,1
174.4,169.53,79.08,1,5,18,3,6,4,-0.0611,-0.0805,0.0,0.1555,2,1
420.59,412.23,75.06,1,1,26,1,20,0,-0.0938,-0.0832,0.7,0.1023,1,0
669.84,649.38,176.83,0,2,36,3,15,5,0.0409,0.1247,5.13,0.0308,1,1
887.34,869.9,233.34,2,4,36,1,20,6,0.0233,0.0517,2.46,0.0611,1,0
989.7,1025.88,241.48,0,2,0,1,8,1,0.1299,0.1309,7.0,0.0437,1,1
123.2,121.5,114.83,0,2,50,1,11,6,-0.108,-0.1396,6.56,0.0319,1,1
784.52,818.92,181.25,2,5,61,2,15,5,0.0806,0.1498,4.08,0.0615,1,1
718.76,652.27,213.26,1,5,15,3,7,2,0.1647,0.1531,3.66,0.0103,1,1
141.63,138.92,47.12,1,4,25,3,19,2,-0.0333,-0.0373,8.94,0.2603,2,1
1098.88,1017.71,211.32,3,7,28,1,9,3,0.0612,0.0948,1.96,0.0746,1,1
138.83,131.91,128.87,3,4,35,1,5,3,-0.1989,-0.1982,4.43,0.1728,2,1
51.61,52.94,16.71,0,0,23,3,19,0,0.1326,0.0919,17.24,0.1405,1,1
292.52,304.28,143.53,1,1,30,2,9,0,0.2386,0.2138,0.0,0.1468,1,0
1086.62,1011.36,211.61,0,3,32,1,17,2,0.1842,0.1457,0.0,0.027,1,1
529.71,531.42,112.57,1,5,0,2,10,1,-0.0252,-0.023,8.13,0.037,1,0
664.76,680.82,176.08,3,6,32,2,19,1,0.2092,0.2291,0.0,0.1726,2,1
516.71,467.98,107.48,0,3,34,4,13,6,0.2141,0.2469,2.79,0.0761,1,1
633.02,622.49,112.04,1,4,6,2,19,2,-0.1566,-0.1573,5.18,0.1087,1,1
96.37,90.62,14.39,2,4,6,3,14,5,0.0522,0.084,5.4,0.0754,1,1
55.78,58.64,26.83,1,5,20,1,11,2,0.0096,-0.031,7.89,0.0434,1,1
342.36,302.1,105.43,3,8,37,1,19,3,0.2857,0.3706,5.82,0.0784,1,1
675.33,693.7,173.03,0,4,0,1,12,5,0.0776,0.0515,1.19,0.0164,1,1
378.45,377.68,191.62,1,6,7,4,5,0,0.0764,0.0484,1.06,0.0257,1,1
724.62,688.94,132.31,1,2,21,1,14,6,-0.0725,-0.0124,6.41,0.0264,1,1
495.65,435.49,95.18,0,2,13,1,10,0,-0.0455,0.0072,2.96,0.0062,1,1
164.54,157.99,174.01,1,3,38,2,16,6,0.0705,0.0641,4.43,0.0226,1,0
406.44,369.12,132.34,1,6,21,1,16,6,-0.0437,-0.0685,9.77,0.039,1,1
339.27,320.46,163.54,1,3,44,3,10,6,0.155,0.0779,1.53,0.0625,1,1
453.01,408.89,212.21,2,6,0,1,19,1,0.1765,0.23,1.83,0.0819,1,1
716.13,724.27,153.99,3,4,28,2,10,3,0.3358,0.2676,0.0,0.1021,1,1
40.17,37.93,39.5,0,2,16,1,14,2,-0.0177,-0.0075,4.4,0.105,1,1
625.43,556.72,119.66,0,1,35,3,10,1,0.07,0.0606,5.17,0.1974,2,1
561.3,507.35,93.08,0,4,14,2,8,3,0.0478,0.0323,14.53,0.1574,2,1
174.8,153.75,24.59,1,4,22,1,7,4,-0.0591,-0.0696,6.02,0.0672,1,1
