claim_total,claims_last_30d,claims_last_90d,days_since_last_claim,claim_duration_days
372.27,0,0,65,2
302.34,2,5,15,7
388.92,2,4,49,2
498.17,2,4,77,4
109.13,0,0,109,3
458.11,2,5,49,1
250.46,2,2,30,2
418.56,2,2,106,4
4486.95,3,4,14,6
479.63,2,4,20,2
711.86,5,15,17,7
207.29,2,5,46,3
202.13,0,2,78,7
200.86,1,4,27,2
329.9,2,5,21,4
243.16,1,1,74,1
360.4,0,2,106,2
171.67,2,4,10,6
1666.63,4,6,3,8
1673.56,2,6,19,14
308.29,1,1,59,7
4763.85,4,11,8,1
452.47,2,5,77,5
439.19,2,4,73,3
329.26,0,0,55,6
246.54,2,3,59,3
2768.02,5,8,20,10
325.01,1,2,63,4
485.15,1,2,117,7
383.23,1,2,119,3
4939.55,4,12,0,5
181.72,1,2,54,3
279.03,1,3,55,7
493.58,2,3,101,1
398.05,0,1,65,2
3993.42,1,3,11,7
4956.01,1,3,27,4
298.65,1,4,89,5
2070.17,5,6,11,4
187.22,1,4,53,1
292.84,2,2,117,7
270.99,2,3,57,6
364.0,0,0,30,3
459.59,0,3,48,6
314.73,1,4,98,5
450.5,2,5,115,6
417.36,0,3,107,1
61.2,1,4,17,7
157.82,1,1,11,7
316.06,2,5,44,3
301.91,0,3,35,5
2562.94,2,3,29,6
3685.43,3,3,23,6
218.59,2,5,59,1
180.71,2,5,44,1
270.06,1,2,85,1
376.6,2,5,27,4
166.2,2,3,15,6
142.23,0,1,20,3
60.71,1,1,32,7
3478.18,1,5,22,5
1663.55,3,9,14,13
213.52,2,4,19,6
3424.57,4,10,0,5
296.62,0,0,119,1
418.45,1,3,61,6
464.27,2,5,101,7
217.6,1,4,54,4
2662.96,4,4,17,6
275.06,2,4,113,6
246.1,1,3,28,1
77.91,2,5,72,2
275.57,0,3,51,3
113.78,0,3,14,6
212.81,0,3,118,5
422.08,1,2,87,5
358.5,0,0,53,7
187.38,1,2,79,1
410.04,0,2,36,1
294.79,0,1,35,7
85.54,0,2,90,1
163.21,2,4,48,5
217.19,2,4,50,2
96.95,0,2,29,4
471.37,1,4,95,5
82.79,1,2,88,5
466.43,2,3,47,3
4798.58,5,11,28,4
141.5,2,4,95,6
348.93,0,3,88,5
1971.59,6,12,28,1
320.0,2,2,104,7
2444.74,3,9,29,10
261.73,2,3,80,2
448.39,2,4,22,4
212.85,0,3,80,4
266.62,2,2,16,7
1090.02,4,5,19,13
403.97,2,4,114,6
438.73,0,1,74,6
95.39,0,0,104,7
336.62,2,2,86,3
3789.54,4,6,26,5
375.4,1,2,24,1
201.46,1,2,85,7
145.46,2,4,9,5
134.87,0,3,21,3
292.3,1,1,35,1
191.24,2,4,13,6
121.83,0,2,72,3
476.62,0,3,40,3
479.63,2,3,99,7
132.84,0,3,8,2
51.76,0,0,8,5
267.89,2,3,35,6
360.25,0,3,65,6
270.28,1,3,37,4
246.9,1,3,65,2
189.49,0,2,64,1
225.33,1,1,48,6
147.72,2,3,82,3
368.5,0,0,49,1
942.0,3,6,20,4
246.49,1,3,69,2
4155.6,4,7,6,12
3042.37,2,11,27,10
1494.71,1,10,3,3
2059.87,2,11,22,13
257.88,0,2,107,2
382.72,1,2,27,1
367.78,2,4,81,1
372.71,1,2,55,3
2265.33,3,7,6,14
400.15,1,1,37,2
392.06,2,2,85,1
117.61,1,4,96,5
120.74,2,2,113,6
447.12,1,3,90,4
320.71,0,1,74,7
67.77,0,0,120,1
145.27,0,2,70,6
3404.25,4,11,28,6
216.35,1,1,66,2
189.08,1,1,35,3
239.52,0,1,28,6
220.34,2,5,114,7
472.21,0,2,42,6
140.31,0,3,45,4
487.78,0,2,18,7
496.57,1,4,50,6
212.42,2,5,46,7
68.8,2,3,95,2
191.65,0,3,99,3
336.84,0,0,77,2
449.28,1,1,98,3
265.98,2,4,112,6
338.52,0,3,55,4
81.54,0,3,44,2
328.47,1,1,74,1
269.01,0,1,20,1
140.14,2,3,44,6
118.77,2,4,9,1
353.16,1,4,119,2
61.51,1,3,30,5
295.59,2,3,89,6
274.47,1,1,11,4
189.81,1,4,55,4
359.52,0,3,92,7
485.48,2,4,31,5
121.44,2,4,120,6
197.14,2,3,47,7
124.32,1,2,53,4
432.62,0,1,46,4
121.48,0,2,96,7
4648.15,6,15,22,3
74.68,2,4,64,2
352.38,0,2,86,3
4901.63,4,10,3,1
471.79,1,4,16,5
220.29,2,5,26,5
223.75,2,5,83,2
162.76,1,1,101,2
408.33,2,4,15,5
3297.12,3,9,25,2
184.86,0,1,94,6
95.67,0,0,20,4
135.77,1,4,79,1
340.42,0,3,68,5
1614.66,5,13,25,1
353.05,0,1,107,1
146.78,2,4,28,1
118.98,2,2,51,2
467.67,0,3,86,7
355.49,1,1,80,5
125.58,0,1,36,1
461.8,1,2,9,7
330.09,2,2,119,7
939.57,4,11,20,6
308.88,2,2,5,6
97.34,2,2,64,4
4293.03,2,4,30,5
288.31,1,2,105,7
400.15,0,2,14,3
271.76,1,1,19,4
763.62,6,14,14,1
113.28,0,0,113,3
330.45,2,2,115,7
377.18,1,1,27,7
100.96,2,2,8,3
4416.96,2,4,8,12
155.04,2,4,28,6
122.08,0,0,118,2
100.27,1,4,77,3
124.53,2,3,26,4
61.96,2,2,56,4
100.82,1,4,106,7
235.14,0,0,27,3
134.96,1,3,101,2
155.24,0,1,26,1
184.49,1,3,31,6
1773.11,6,6,11,13
323.74,1,1,12,6
251.31,1,1,72,3
123.72,1,4,67,4
401.74,2,4,60,4
72.28,0,1,8,6
172.67,1,1,48,5
197.45,0,0,68,2
254.55,2,5,36,6
134.33,0,0,113,6
156.31,0,2,18,1
78.44,0,2,8,4
4324.24,5,5,2,10
213.74,0,2,10,4
79.76,1,3,114,4
373.55,1,1,90,4
208.24,1,4,70,5
137.86,2,2,25,7
423.25,1,1,44,6
358.13,0,0,78,1
949.09,3,8,22,7
362.83,1,4,58,1
202.24,1,4,99,1
67.55,0,0,62,4
83.79,1,4,102,7
447.93,2,3,76,1
493.32,0,2,62,5
2481.93,6,8,10,14
116.94,2,4,86,5
132.16,1,4,105,2
275.91,0,3,26,5
477.31,0,2,94,4
3321.57,2,6,0,14
308.89,1,4,30,6
287.82,1,3,73,3
354.79,0,1,45,6
408.22,1,2,95,2
298.88,2,5,89,4
405.06,0,3,36,3
4399.34,2,6,28,1
3338.46,1,2,13,7
171.57,0,0,38,6
913.4,4,7,8,12
1296.74,4,7,12,3
287.68,1,2,118,2
256.71,1,3,39,3
372.46,2,4,31,3
4703.07,1,2,3,8
450.22,1,3,77,3
179.97,0,2,27,7
185.11,0,0,120,3
330.81,0,3,39,7
324.7,1,4,41,2
445.29,1,2,37,4
195.44,2,5,52,7
415.38,1,2,114,1
192.23,0,2,52,6
288.06,1,4,118,5
359.31,0,0,48,4
300.96,1,3,99,2
615.7,5,6,4,5
184.93,0,3,73,6
490.31,0,2,31,6
418.08,0,2,85,4
239.32,2,5,19,6
414.04,2,5,36,6
189.28,0,1,107,7
283.49,1,1,54,3
84.89,1,4,15,3
96.07,0,2,5,2
135.95,1,1,5,3
134.26,1,2,76,7
237.03,2,3,86,2
127.69,2,5,118,1
365.9,2,4,23,3
257.94,1,4,84,5
388.6,1,3,25,1
3412.99,3,4,8,14
165.82,0,3,33,7
161.01,2,5,13,6
3104.67,2,10,22,14
319.53,2,4,63,3
363.88,0,3,94,7
126.69,0,0,48,3
308.65,2,3,54,4
261.07,2,2,10,3
322.35,2,2,45,1
417.78,0,0,35,3
2451.43,1,3,16,6
334.7,2,5,59,6
327.82,0,2,44,6
462.75,0,3,46,7
127.13,0,0,69,3
124.34,0,3,44,7
461.69,2,2,117,7
174.84,2,4,12,5
403.77,2,3,46,4
201.36,1,2,65,7
378.45,2,4,9,7
452.52,2,4,104,7
453.21,1,3,76,7
377.03,2,3,47,1
474.42,2,4,58,4
430.56,0,0,89,4
397.78,0,3,80,7
128.82,1,4,46,2
330.87,1,3,91,7
471.0,2,2,23,1
349.14,1,3,9,4
302.12,0,2,78,6
108.0,0,3,77,6
450.02,0,2,13,6
3540.72,5,12,12,12
122.46,1,4,14,3
245.47,0,0,39,1
113.33,1,2,31,3
843.03,5,14,15,9
251.97,2,3,88,4
4984.7,2,12,6,12
179.08,2,2,66,1
412.42,0,1,30,7
354.81,0,2,42,3
342.54,0,3,88,7
744.0,2,12,0,11
139.65,0,3,75,5
121.25,0,0,79,2
2684.85,6,12,15,8
254.71,1,3,102,4
210.68,1,3,84,1
454.77,2,2,83,3
363.11,0,2,103,6
98.54,0,1,53,5
191.81,0,1,110,1
379.21,0,1,93,2
475.78,0,1,51,6
81.42,2,4,48,6
259.02,0,3,37,1
410.12,1,1,54,4
97.75,2,2,100,7
416.73,1,4,25,1
4570.11,4,8,17,4
164.74,0,3,94,7
2541.25,1,3,18,5
305.05,1,2,49,2
120.96,2,4,69,5
257.94,0,1,52,5
169.01,2,2,80,6
3732.46,3,12,11,2
376.35,2,2,100,6
174.33,1,3,43,4
194.64,0,0,8,3
216.68,1,2,117,7
219.05,2,4,47,3
54.2,0,3,102,4
205.99,0,0,119,6
253.14,0,1,59,4
338.75,1,1,100,2
3639.55,1,5,21,2
455.13,0,3,35,3
240.51,2,3,18,4
348.62,0,3,80,5
358.35,0,3,118,3
195.62,0,3,49,3
372.89,2,3,116,2
389.49,1,3,16,3
240.3,1,1,49,3
99.41,1,3,111,4
86.43,1,4,76,5
4911.59,5,8,13,12
162.9,2,2,48,5
1911.13,6,12,3,14
1485.88,5,10,13,4
167.36,1,1,70,2
323.14,0,1,15,2
243.34,2,5,113,6
3011.19,6,12,18,8
286.51,2,5,99,2
241.18,0,0,49,2
72.93,2,3,54,5
4951.53,2,7,26,10
239.88,0,1,5,1
176.7,2,2,19,4
487.85,2,2,78,7
241.36,1,1,112,5
205.65,1,1,58,7
136.69,1,2,49,4
338.52,1,4,63,3
379.13,0,2,107,1
184.08,0,0,32,7
260.94,0,1,101,2
285.69,2,5,43,7
221.42,2,4,21,6
404.16,1,1,19,5
388.75,0,1,111,5
429.37,2,4,69,6
4849.63,6,7,17,6
342.24,2,2,95,1
468.54,2,2,64,4
63.51,0,3,59,4
226.52,2,4,66,2
342.51,0,3,113,3
175.94,0,1,30,6
72.16,0,2,8,7
212.55,1,2,90,6
140.39,2,4,99,3
360.17,2,4,58,4
311.92,1,1,109,7
379.2,0,2,56,5
77.71,0,1,94,7
198.39,1,3,106,5
275.22,0,1,69,5
4591.95,6,7,10,2
260.06,1,4,39,5
229.98,0,3,114,3
427.61,0,1,22,6
3878.93,1,10,20,6
368.79,2,2,118,7
3032.25,5,9,18,13
351.9,2,4,99,7
266.11,1,4,14,6
4633.51,5,11,10,11
399.62,0,0,94,3
374.11,2,5,70,2
143.73,2,4,101,5
222.63,0,0,79,7
119.4,1,1,58,4
398.74,2,3,57,1
271.72,0,3,22,1
63.08,0,1,75,5
80.01,0,3,55,7
490.32,1,2,7,2
150.59,1,2,119,4
267.35,1,1,79,6
206.37,2,4,67,7
437.88,0,3,67,4
167.29,1,2,81,2
163.06,2,2,80,6
1717.46,4,12,20,9
485.1,2,2,101,3
276.17,2,2,12,7
145.55,0,1,80,7
427.6,1,2,45,3
3998.1,1,11,1,10
73.29,0,0,104,3
424.38,2,5,103,6
61.51,2,2,118,1
283.57,1,3,55,4
3690.92,6,10,23,8
430.04,2,3,109,5
64.59,2,4,18,2
289.0,2,5,68,1
114.55,0,0,49,3
347.13,2,4,88,7
211.3,0,0,16,5
138.34,1,3,115,6
182.21,2,4,13,7
304.12,2,2,98,6
397.21,0,3,91,4
2251.35,4,4,20,7
428.69,2,4,119,7
140.9,1,1,87,2
418.14,1,2,73,4
351.1,2,3,7,5
138.45,0,1,93,7
142.04,2,5,95,1
388.44,0,1,117,1
206.71,1,1,75,3
150.47,0,0,109,4
75.42,1,4,56,7
82.16,0,1,102,1
765.84,2,10,14,6
171.41,1,2,35,6
144.14,0,3,61,4
99.84,2,3,39,7
348.07,0,3,46,3
259.4,0,3,41,5
264.48,1,3,17,6
192.36,1,3,102,2
373.62,1,2,114,3
238.66,2,2,95,1
214.38,0,0,109,1
244.75,0,1,74,7
193.89,1,3,99,4
66.68,1,1,89,4
430.88,2,2,82,5
380.85,0,1,38,4
77.24,1,3,70,4
464.77,1,3,53,2
434.34,2,3,36,3
448.57,0,2,103,3
202.55,1,3,97,4
4723.55,6,8,12,4
53.4,2,3,107,2
4979.17,6,8,14,2
349.28,2,5,103,2
359.6,2,5,79,4
1629.22,4,6,30,4
61.06,2,4,88,3
390.83,2,3,57,5
495.88,0,0,106,5
375.75,1,1,103,7
129.06,2,3,22,5
50.44,1,2,49,2
162.82,2,2,69,3
215.62,0,1,45,5
4495.18,2,3,8,13
450.73,1,4,33,1
461.68,2,3,60,4
350.48,2,2,44,4
389.75,1,3,61,1
406.93,2,5,88,2
116.49,2,4,12,5
432.69,1,3,54,3
1446.47,4,10,1,11
420.79,2,3,31,1
432.96,2,5,27,5
342.97,1,4,64,6
144.2,1,2,36,1
1820.81,1,2,15,3
485.34,0,0,35,2
232.35,2,2,70,7
402.29,2,5,41,5
90.64,0,2,114,6
436.29,2,2,34,1
477.83,0,3,57,2
244.19,0,2,51,7
82.57,0,2,63,5
4340.91,4,6,5,10
393.71,0,0,70,3
85.91,1,4,100,1
405.66,0,3,119,1
316.01,2,2,61,3
200.97,2,2,110,6
419.28,1,3,14,1
331.91,2,4,45,4
1493.82,2,3,13,6
129.96,2,4,24,2
307.5,1,3,100,3
56.29,0,0,87,1
390.17,2,4,8,2
346.44,1,1,112,4
92.43,2,4,34,2
399.28,1,1,37,4
192.55,1,1,26,5
4398.65,6,8,9,13
130.0,0,1,69,6
825.01,6,8,1,9
499.72,1,2,19,7
226.61,0,0,109,2
243.55,1,1,113,3
264.75,0,1,40,6
785.1,5,9,7,1
483.89,0,2,10,6
268.85,2,5,109,2
157.87,0,2,42,1
469.22,2,3,66,6
165.6,2,4,24,7
390.87,2,2,29,2
2852.32,6,10,26,2
235.15,0,1,80,6
193.69,0,2,12,7
471.8,2,5,89,1
62.48,1,1,76,2
2599.81,2,3,1,10
163.91,1,4,78,6
98.25,0,3,20,4
4343.5,1,1,6,12
227.51,2,4,72,4
470.03,0,3,42,7
220.26,1,1,61,2
220.3,0,2,113,7
96.59,0,0,74,1
282.54,0,1,50,7
4057.33,6,15,20,5
147.17,0,2,19,4
228.16,2,4,66,4
360.47,1,4,76,3
4708.95,2,12,23,2
230.17,2,2,63,3
425.39,2,2,36,3
223.46,1,2,83,7
2818.14,5,8,0,4
3932.93,3,6,19,6
364.18,1,1,71,6
205.57,0,3,117,2
439.28,0,0,37,5
269.97,2,4,63,3
270.24,2,5,114,4
392.38,2,2,78,4
80.53,1,3,110,7
437.08,2,5,62,2
92.34,0,1,103,6
204.4,0,3,74,7
93.46,0,0,42,7
353.49,1,4,84,6
146.56,1,2,108,1
2762.87,5,12,21,8
354.84,1,1,54,3
131.47,1,2,44,7
64.42,2,4,61,5
2388.11,1,3,12,6
362.4,2,2,75,2
314.08,0,1,113,4
330.7,2,4,88,2
479.87,2,2,84,4
288.42,0,2,91,5
444.04,0,3,96,2
407.65,0,3,120,4
288.32,1,4,68,1
105.46,2,4,37,5
431.32,1,3,5,1
380.4,0,3,52,4
157.3,0,0,98,4
398.97,1,4,25,5
383.26,0,2,100,7
254.05,0,2,38,5
309.07,2,3,119,7
408.63,2,5,93,2
233.54,1,3,62,6
2789.28,4,12,22,11
1595.24,6,13,29,2
4277.78,3,6,18,12
209.57,2,2,106,4
273.0,0,2,29,6
395.53,0,3,42,2
165.73,0,2,53,7
182.08,0,0,57,6
272.39,1,2,66,7
2470.18,2,9,18,12
260.92,1,4,32,6
541.72,3,5,22,8
374.31,0,2,31,5
95.31,2,5,64,4
439.07,1,1,23,6
160.96,0,3,86,2
193.35,1,4,39,4
238.34,1,4,108,4
2805.68,6,6,21,4
59.65,2,2,45,6
207.91,2,3,55,1
63.28,2,5,33,1
1196.28,6,6,26,14
222.74,1,4,46,3
195.94,2,3,40,2
343.36,2,5,77,3
150.65,0,3,14,4
55.41,2,2,35,5
199.82,0,1,19,2
412.9,2,5,42,3
217.53,1,1,45,1
55.01,2,4,90,3
537.79,2,11,30,6
229.31,1,3,42,1
135.93,2,5,88,2
1930.84,4,13,4,14
191.14,0,0,54,6
349.47,0,2,16,4
478.15,1,3,14,7
263.58,2,4,80,3
425.79,0,3,107,2
440.73,1,1,90,1
271.63,2,3,19,2
2375.95,1,7,8,11
193.93,2,5,103,3
415.58,0,2,120,7
383.65,2,2,5,1
360.94,0,3,14,5
172.61,2,4,36,4
476.77,2,2,108,2
2818.97,4,13,7,1
284.53,0,2,70,5
323.61,0,2,114,6
2785.41,5,6,8,1
177.18,0,2,9,5
100.54,2,2,48,4
3695.92,3,13,16,12
244.45,2,2,86,2
4000.52,1,2,13,12
186.55,0,1,86,1
480.19,1,4,62,7
166.22,2,2,24,6
377.25,2,3,55,7
255.66,1,3,79,6
319.46,0,3,5,7
50.22,0,0,97,7
244.73,1,3,68,6
1039.92,4,10,11,8
4635.58,6,7,6,1
308.61,1,1,43,2
3064.14,4,8,20,2
208.27,2,5,23,6
303.59,1,2,106,2
431.15,0,3,23,3
4905.44,5,12,12,5
133.86,0,1,90,7
416.63,1,4,37,3
103.36,2,2,93,3
1400.35,2,6,28,1
216.04,2,4,112,2
263.22,2,4,77,5
1062.43,2,2,13,10
221.4,0,1,52,6
2366.54,2,9,13,12
157.99,2,3,15,7
203.2,1,1,73,2
323.3,1,3,86,4
419.53,0,1,120,7
4325.9,2,10,0,2
2737.1,6,6,13,3
213.28,0,1,100,4
307.12,1,4,33,7
146.09,0,2,94,2
63.79,0,1,35,6
422.13,1,4,64,7
72.47,1,4,86,4
1656.53,4,14,20,3
370.59,0,0,89,7
50.69,0,2,36,6
301.01,1,1,106,1
251.13,2,5,105,5
339.95,0,2,23,2
316.16,2,3,22,3
448.27,1,4,62,7
255.28,1,4,91,3
497.8,2,4,28,1
466.5,2,4,60,1
220.3,2,3,79,7
394.63,1,3,27,7
391.15,2,4,64,3
3316.34,5,13,7,6
406.21,1,4,101,4
222.49,2,3,92,5
203.15,0,0,24,3
86.55,1,4,80,3
494.21,2,5,72,6
283.91,2,5,32,6
463.77,0,2,84,6
336.74,2,3,95,1
302.12,2,5,27,2
1994.85,6,6,2,10
146.19,1,4,22,4
277.33,2,5,118,7
394.6,2,5,91,4
368.59,2,3,108,7
59.15,2,2,7,7
384.05,0,3,90,4
227.8,1,1,46,4
203.08,1,1,77,6
94.17,2,2,89,5
370.92,2,4,70,6
132.52,0,1,66,7
338.49,2,5,59,3
107.83,1,2,114,1
2053.99,4,5,18,8
199.35,0,1,115,3
474.34,1,2,60,4
251.37,1,4,61,2
374.98,0,3,107,7
289.41,1,3,11,2
54.08,2,5,81,1
261.64,1,1,85,6
440.34,0,3,15,6
3183.48,4,8,12,7
4907.06,5,12,26,11
118.2,2,2,63,1
126.62,0,2,54,4
414.34,2,2,32,2
138.75,2,4,96,2
1966.66,4,10,15,4
54.73,2,2,100,1
129.13,2,3,88,5
257.56,1,3,97,4
484.3,0,1,92,4
324.22,2,3,89,4
156.44,2,5,27,7
2486.29,4,8,8,4
392.92,2,4,13,6
201.6,1,2,7,1
140.38,0,0,106,1
84.75,1,1,62,5
383.43,2,2,116,3
275.64,0,1,99,6
438.59,0,3,100,6
3339.49,5,11,11,3
332.87,0,2,79,6
248.3,1,1,47,3
316.72,2,2,65,1
3620.28,5,11,19,13
93.24,1,2,110,4
345.58,2,3,32,7
97.19,0,3,70,5
416.91,1,1,25,1
391.02,2,4,14,3
87.62,0,0,72,3
331.43,1,1,97,5
236.15,0,3,60,6
2140.64,5,14,5,3
215.87,0,2,76,4
441.32,1,2,5,7
395.49,2,3,82,2
210.56,0,3,72,5
218.55,0,2,107,5
185.14,0,3,72,6
381.88,1,4,40,6
65.22,2,3,119,5
391.18,0,2,97,6
295.84,2,5,45,4
418.46,1,1,100,6
100.0,0,2,72,1
302.9,2,5,67,5
484.78,1,4,60,1
250.94,2,5,53,2
403.6,1,4,102,3
148.66,1,4,61,3
233.79,0,1,66,5
1165.54,6,12,29,3
327.25,0,2,5,2
180.57,2,5,36,3
726.25,2,3,19,5
458.72,0,2,65,2
61.89,1,4,25,5
209.93,2,5,62,2
2343.6,1,10,17,13
192.68,0,0,61,7
489.63,0,3,60,3
248.54,2,4,72,4
277.68,2,4,120,6
2537.07,2,3,25,11
163.92,1,3,106,6
225.63,1,2,113,5
202.52,1,4,66,4
247.36,0,0,23,2
281.84,1,3,54,7
435.73,2,2,75,7
283.61,1,3,68,5
2920.4,2,4,23,3
68.22,0,0,46,5
178.99,2,2,61,2
297.73,1,1,46,6
307.24,1,3,28,3
436.87,2,5,18,2
155.43,0,3,48,2
444.77,0,2,83,4
458.07,2,2,78,4
1203.94,2,3,19,7
2864.06,5,12,24,11
261.81,2,3,104,6
492.89,1,4,36,1
260.98,0,1,116,4
235.36,2,5,89,5
2764.6,3,8,0,13
748.62,6,10,8,6
249.66,0,3,25,5
3782.0,6,6,21,2
248.65,0,1,93,2
116.47,2,3,49,3
57.06,2,4,90,1
241.41,0,0,63,4
312.82,2,5,26,3
192.08,0,3,90,1
3520.65,3,3,15,6
394.16,2,2,51,2
202.43,2,5,23,4
441.68,1,1,103,4
488.18,1,1,107,2
2339.36,4,11,5,2
290.62,1,4,75,2
401.62,0,3,115,5
1509.78,5,13,24,3
490.33,2,3,44,1
96.54,0,0,116,4
304.86,2,4,72,2
301.66,2,3,115,4
393.32,0,3,61,2
227.6,1,4,10,4
217.12,1,3,62,7
461.3,1,3,17,7
474.54,2,5,66,6
489.74,1,1,27,3
411.37,2,2,8,6
194.07,1,4,24,2
276.73,1,4,85,2
59.58,1,1,7,7
216.43,1,3,79,2
220.54,2,2,59,7
101.56,1,3,85,4
902.0,6,10,0,12
348.6,1,1,10,1
1903.5,5,9,1,11
112.0,2,5,7,4
3068.06,6,6,29,11
323.14,1,2,47,4
382.59,2,2,91,2
227.18,2,3,56,3
441.86,1,3,46,7
384.7,1,1,72,6
207.26,1,2,38,3
442.38,2,5,56,6
323.35,0,0,38,3
458.22,2,2,39,6
4559.89,5,13,25,12
334.38,1,1,43,1
219.41,2,5,11,5
475.34,0,0,68,7
315.49,0,3,57,5
961.91,1,4,27,11
220.87,0,1,75,1
95.52,1,3,38,4
119.06,1,2,19,2
1485.66,1,3,14,7
253.59,0,1,105,7
3128.02,4,14,18,5
213.73,2,2,85,5
327.6,1,1,64,2
90.3,1,4,17,4
174.98,1,1,38,7
1636.13,1,7,10,1
168.12,0,2,28,4
485.84,2,3,81,7
318.23,2,4,37,1
427.67,0,1,98,7
70.04,2,5,111,4
321.32,2,3,61,2
468.9,2,3,44,2
351.55,0,3,41,6
189.94,1,3,5,7
362.2,0,2,29,3
208.95,1,1,76,2
475.09,2,3,111,1
165.12,0,2,49,1
309.03,1,3,21,7
2129.13,2,9,10,1
456.17,2,2,70,3
286.51,0,0,61,2
118.08,0,1,44,1
132.95,2,3,67,5
3799.86,2,4,13,8
161.35,0,3,21,4
374.44,1,3,60,5
277.97,2,2,79,6
393.03,2,5,86,6
182.4,2,3,78,3
324.75,0,1,58,4
448.16,0,3,57,5
416.73,0,2,34,4
453.9,2,3,102,2
84.04,0,1,116,1
318.59,1,2,43,1
2995.6,5,8,6,4
193.5,2,2,70,1
231.26,2,2,25,2
291.98,0,1,69,5
381.91,2,4,29,1
174.21,2,3,77,4
92.41,1,2,38,7
192.88,0,0,91,4
55.54,1,2,35,6
76.82,1,1,23,4
3438.6,2,6,27,8
322.3,0,2,18,6
496.9,0,3,87,1
3993.57,3,3,30,7
77.15,1,1,14,3
4299.58,5,12,29,11
111.18,2,2,9,5
2649.26,3,5,27,7
238.28,1,1,73,2
91.82,1,2,19,3
479.21,1,2,11,5
254.02,1,2,79,1
54.51,0,0,11,3
382.51,1,2,55,7
53.27,0,2,68,3
196.86,2,5,84,5
429.39,2,3,13,2
152.78,0,2,27,2
421.77,0,1,78,4
128.59,1,3,9,1
351.84,2,3,75,6
4518.13,4,9,9,4
277.63,1,3,51,5
295.73,0,3,109,6
308.29,2,4,101,4
234.99,2,3,66,7
490.12,2,4,87,1
463.14,2,3,74,4
56.12,2,5,100,4
3276.83,1,4,3,8
92.74,0,1,103,3
3679.76,1,5,6,4
412.78,1,4,79,4
101.99,0,2,56,1
328.13,0,1,46,2
471.17,0,1,108,4
305.17,0,3,100,3
223.84,0,1,19,4
73.62,2,3,29,1
263.91,2,5,20,5
182.79,1,3,10,3
321.67,2,4,8,5
453.19,0,0,112,7
199.72,1,2,86,3
237.73,0,2,81,3
409.89,0,2,28,3
343.47,0,1,95,2
487.68,1,4,17,1
196.94,1,1,26,3
485.08,1,4,61,4
348.93,2,2,52,4
201.71,0,1,96,4
3308.2,5,12,22,13
206.54,1,1,45,5
460.7,2,2,56,7
437.83,0,3,18,3
1009.97,1,5,5,12
120.74,2,4,51,3
2478.2,1,11,29,4
465.38,1,3,16,5
502.46,4,10,19,6
474.76,2,2,74,3
416.47,0,2,5,1
407.76,1,4,118,1
224.12,0,0,19,1
253.37,2,3,114,1
285.05,2,2,63,2
159.97,1,4,80,4
427.35,1,1,8,1
349.56,2,4,42,7
229.46,0,3,75,7
4333.1,1,2,13,14
172.05,2,3,43,6
429.06,0,2,117,4
181.24,1,4,23,3
2876.76,2,5,30,14
241.44,1,2,100,1
240.22,2,4,56,1
413.0,2,4,17,6
326.02,0,2,93,4
116.09,1,3,59,3
392.55,0,0,60,7
3112.2,3,3,13,1
340.5,1,1,17,6
2641.12,6,7,29,4
180.77,1,2,85,1
55.35,1,1,86,4
309.47,2,4,62,6
100.16,2,3,6,3
353.15,2,4,86,3
427.01,0,1,39,6
493.57,2,5,36,4
265.01,0,3,69,7
426.24,1,2,14,6
366.07,1,1,37,1
146.42,0,0,100,1
329.61,2,5,39,6
329.06,0,0,46,6
472.13,0,2,66,5
80.34,1,4,98,2
277.39,1,2,99,5
451.27,1,1,59,6
318.57,1,1,108,6
465.0,2,5,27,6
340.73,2,2,70,5
3853.07,1,7,16,13
392.95,0,0,63,5
112.79,2,3,104,7
1443.5,1,3,10,7
111.65,0,1,71,7
390.49,1,1,59,2
364.68,1,1,29,3
273.56,2,5,29,2
342.74,0,3,115,3
402.95,2,4,97,2
163.68,0,3,81,2
1674.07,3,13,16,8
369.0,1,2,48,1
3481.3,5,7,21,14
151.8,2,2,115,7
211.5,2,5,68,5
367.75,0,3,42,6
269.85,1,3,63,2
374.74,0,3,92,7
1074.47,2,3,7,6
346.86,2,2,35,6
98.11,1,3,29,3
3543.79,2,6,12,10
286.37,1,1,26,2
378.17,0,1,114,2
3009.72,2,10,24,6
4370.48,4,4,30,13
373.79,1,2,79,7
161.85,0,2,76,4
1422.96,5,7,3,4
1002.23,6,14,5,3
74.34,0,1,62,1
331.06,0,3,112,5
371.46,2,3,74,1
337.07,2,5,118,6
294.67,0,1,106,2
352.01,2,4,55,2
214.81,1,1,61,7
492.65,0,2,34,3
474.49,2,3,114,2
2982.96,1,11,3,13
350.48,0,1,71,3
468.71,2,4,67,4
298.99,0,2,70,4
148.63,0,2,59,7
194.5,0,1,100,1
57.26,1,4,92,4
450.57,2,5,32,7
907.75,5,6,22,7
499.49,2,4,48,6
317.73,1,2,97,1
165.03,0,1,67,4
487.63,0,1,67,5
145.04,1,1,108,5
445.59,0,2,52,5
264.56,0,3,28,7
488.19,1,2,43,4
469.25,0,1,51,7
772.79,4,9,26,3
322.65,1,2,54,7
2485.21,6,7,4,1
493.97,2,2,84,3
415.71,2,2,113,2
488.88,1,1,73,1
389.08,1,3,40,3
478.15,1,1,110,6
182.49,0,0,45,3
